ActualFlightTime,ActualTotalFuel,FLownPassengers,BagsCount,FlightBagsWeight
153,6680,181,81,1050
155,6470,184,57,740
155,6830,175,67,870
91,3640,177,23,300
143,6603,178,61,790
237,10621,183,90,1170
76,3345,179,40,520
145,6170,175,18,230
130,5270,183,38,500
325,13632,185,60,779
68,3170,183,78,1010
83,3370,173,17,220
152,6460,174,38,490
141,5650,172,29,380
63,2884,183,23,300
142,5680,171,48,620
87,3580,181,52,670
64,2850,187,40,520
113,4940,176,76,540
125,5334,167,37,480
63,2850,168,11,140
52,2890,176,26,340
74,3240,160,29,380
48,2590,170,42,550
100,4030,176,82,580
92,3780,167,68,880
61,2880,179,30,400
240,10399,167,75,980
44,2200,169,26,340
71,3450,182,68,880
38,1690,161,1,10
147,6240,181,46,600
150,6100,178,105,1370
155,6740,181,38,490
76,3700,177,7,90
184,8140,183,31,400
131,5746,174,23,300
175,7470,181,119,1150
42,1878,171,6,80
124,5520,176,83,1080
128,5790,181,21,270
85,3430,162,23,300
113,4984,186,58,760
103,4345,174,38,490
138,6060,173,38,490
88,3940,161,69,520
345,14550,186,38,490
148,6470,179,45,590
55,2820,168,12,160
75,3470,170,31,400
142,6060,182,92,1200
75,3160,166,33,430
84,3450,180,80,520
81,3700,184,25,330
201,9084,180,51,660
103,4670,173,40,520
105,4500,170,92,1200
137,5860,185,89,1160
131,5773,177,114,1480
23,1330,164,39,510
219,9570,185,118,1530
245,11197,185,126,1640
89,3840,163,33,430
75,3160,176,43,560
74,3130,171,38,500
152,6947,170,41,533
151,6780,170,114,1482
166,7090,175,91,1183
49,2300,166,8,100
234,10350,186,124,1612
220,10063,178,100,1300
141,6058,182,94,1220
171,7220,186,52,676
129,6054,181,61,793
136,6210,175,58,754
85,3810,180,37,480
100,4070,186,38,490
169,7327,183,119,1519
63,2970,181,35,460
138,6064,173,45,590
61,2930,167,28,360
110,4866,177,39,510
98,4440,165,42,550
91,4060,174,93,1210
75,3300,178,74,960
182,8037,178,38,490
147,6107,176,62,810
62,2570,157,23,300
72,3240,180,28,360
141,5970,177,45,590
213,9619,185,120,940
140,6050,177,55,710
108,4860,183,77,1000
126,5500,184,710,54
127,5680,181,39,510
149,6404,182,58,750
137,5500,175,61,790
98,4090,180,34,440
75,3510,182,27,350
124,5546,189,38,490
57,2408,156,24,310
58,2520,177,35,460
76,3360,171,38,490
82,3870,176,28,340
90,3759,146,32,410
72,3110,175,70,920
128,5550,186,72,940
145,5887,170,26,340
120,4720,174,100,870
138,5900,174,47,610
147,6550,175,82,1059
71,2950,160,46,600
217,9583,186,79,1030
133,5571,180,81,1050
190,8270,180,64,829
50,2530,178,15,200
74,3230,177,8,100
71,3210,180,38,490
136,5690,175,50,650
114,4740,161,44,570
115,4830,167,51,660
123,5125,178,69,900
101,4070,177,25,330
179,7687,184,90,1170
210,9047,175,81,1050
146,6094,182,96,700
85,4080,184,32,410
229,9719,174,42,540
76,3100,131,45,510
109,4530,178,47,620
133,5850,178,39,510
44,2080,158,46,600
41,2070,175,14,180
76,3460,151,22,290
202,8444,168,49,640
138,5430,173,96,1250
157,7002,185,59,770
113,4770,172,56,730
117,4843,174,66,860
188,7964,179,68,880
64,2740,171,38,500
64,3080,177,18,230
73,3120,175,14,180
65,2830,171,13,170
44,1910,143,18,230
142,6270,183,94,1220
157,6526,182,97,1260
50,2170,160,26,340
137,6335,182,126,1638
49,2180,182,23,300
166,6757,157,52,670
36,1750,155,5,70
109,4650,177,55,720
95,3900,157,48,620
66,2920,170,17,220
85,3791,171,43,560
161,6550,186,83,1080
62,2630,157,38,490
156,6560,172,99,1290
56,2530,165,27,350
54,2460,126,14,182
130,5190,180,38,236
50,2245,80,9,117
275,11590,183,116,490
108,4651,161,38,490
46,2090,175,39,507
40,1780,169,19,250
29,1620,132,11,143
32,1390,161,9,117
31,1500,67,2,30
94,4120,182,28,360
41,1930,166,43,559
41,1879,147,12,150
107,4520,179,41,530
66,2960,156,11,150
101,4450,168,57,740
125,5550,166,60,779
99,4500,179,37,480
41,1880,170,22,286
45,2010,173,39,510
162,7200,181,38,490
160,7040,179,92,1196
209,8590,186,125,1630
129,5640,176,127,1650
43,2470,151,38,490
129,5900,180,38,490
66,2780,144,38,490
85,3723,170,38,490
90,3850,164,41,550
129,5977,183,50,650
112,4950,179,34,440
115,4975,168,42,550
32,1728,141,1,10
130,5640,182,44,570
86,3860,170,38,490
74,3183,154,70,910
137,5770,185,55,720
120,5200,179,73,950
89,4050,164,30,390
75,3440,161,40,520
146,6700,181,99,1287
120,4957,173,57,490
128,5580,154,43,559
143,6640,183,101,1313
106,4560,144,30,390
116,5140,143,40,520
118,4821,175,38,490
166,6840,180,122,1250
138,6260,179,47,610
185,8200,186,107,490
147,5900,177,82,560
143,6520,178,38,490
125,5460,183,62,810
111,4550,186,42,550
119,5234,165,31,410
117,5400,178,23,300
116,5229,165,37,480
90,3950,148,30,390
186,8110,181,43,560
216,9383,184,58,750
132,5650,176,69,900
55,2450,183,33,430
54,2640,178,63,830
127,4990,170,41,540
99,3850,173,32,451
134,5600,179,22,339
114,5138,180,31,400
131,5780,189,52,748
127,5641,182,58,750
104,4771,178,92,1190
118,4729,181,74,960
74,3330,186,38,490
261,11274,181,38,490
107,4558,158,64,830
84,3710,143,42,550
49,2310,177,34,440
145,6560,180,50,650
116,4839,179,77,1020
84,4000,184,84,480
71,2930,174,26,340
114,4760,173,45,590
45,2230,175,38,490
131,5180,175,63,820
191,8317,172,67,870
216,9351,188,125,1240
119,5480,173,72,939
202,8750,184,78,1010
86,3700,181,41,530
138,5742,178,51,670
96,3880,176,19,250
94,4180,132,45,590
60,2580,165,16,210
128,5573,183,99,1290
117,4850,174,38,500
130,5610,175,83,1079
162,6939,184,92,1200
108,4870,182,44,570
285,11550,180,53,690
84,3773,180,19,250
68,3016,170,16,210
109,4800,183,95,1240
73,3147,151,39,500
146,6100,174,43,560
195,8948,175,38,490
153,6634,181,37,480
113,4820,180,28,360
99,4245,178,30,390
72,3390,173,28,360
120,5190,181,74,960
66,3030,181,39,510
58,2800,173,29,380
44,2210,181,12,160
47,2130,173,22,290
44,2253,161,10,130
80,3490,178,42,550
156,6950,173,41,530
54,2350,155,15,200
47,2240,146,4,50
72,3020,151,22,280
142,6113,166,38,490
78,3248,165,43,560
89,4045,175,39,500
116,5126,175,41,530
139,6322,182,88,1150
116,5237,174,48,620
131,5720,186,37,480
77,3350,170,22,280
161,6930,171,113,660
76,3356,165,33,430
44,2390,182,17,220
257,10830,176,100,1300
195,8685,181,97,1259
172,7710,182,73,950
123,5050,147,25,330
103,4463,180,42,540
125,5673,182,48,620
78,3440,180,24,310
101,4550,178,102,1320
154,6620,180,52,680
125,4870,173,83,1080
35,1750,144,9,120
100,4363,171,58,760
208,9201,186,105,1370
96,4090,170,20,260
143,6190,176,59,770
130,5660,179,64,832
87,3800,186,84,520
183,8110,177,134,950
148,6300,173,68,880
140,6200,182,51,660
82,3380,173,15,190
55,2360,176,111,140
117,5200,182,126,1640
208,8940,183,86,1120
128,5578,183,70,910
255,11020,186,38,490
101,4880,178,121,1573
81,3610,169,38,490
100,4500,184,35,460
169,7224,176,112,1459
74,3260,174,11,140
52,2710,185,27,350
117,5197,181,48,620
64,2835,184,38,490
122,5370,172,35,460
66,3090,179,13,170
60,2930,175,28,360
148,6000,183,91,1190
88,3740,174,38,490
149,6460,175,38,490
167,7580,175,86,1120
253,11010,188,128,1859
227,9923,173,95,1240
36,1760,155,20,260
248,10770,178,98,1269
220,9523,168,38,490
104,4176,160,38,490
113,4830,185,22,290
89,3600,178,62,810
109,4840,177,20,260
126,5340,183,22,290
117,5230,161,55,720
96,4272,185,25,330
193,7810,179,104,1370
78,3760,186,61,790
84,3820,181,68,880
104,4110,146,66,870
83,3570,176,120,1559
171,7350,185,67,870
77,3501,182,23,300
58,2560,169,38,490
65,2910,181,23,300
74,3270,175,20,260
92,4044,186,50,650
92,3960,161,53,690
153,6790,180,120,1560
63,2990,172,14,180
106,4211,131,20,260
192,8360,173,113,1470
79,3510,176,29,370
113,4590,184,36,470
158,6840,180,65,850
149,6380,178,92,1200
73,3480,178,53,690
136,5860,181,59,770
157,6830,167,35,460
81,3451,153,19,250
217,9591,186,72,940
130,5680,164,67,871
142,6059,178,16,210
206,9070,181,83,1080
60,3060,169,32,420
109,4400,146,35,460
111,5130,171,40,520
65,2800,166,43,560
49,2300,144,19,250
92,3940,169,71,920
216,9300,176,88,1150
84,3668,157,33,430
61,3000,177,34,440
34,1680,150,15,190
69,3240,129,18,234
105,4600,179,39,510
131,5480,183,34,440
102,4240,152,26,340
163,5664,173,38,490
68,3060,182,2,20
73,3490,157,46,598
78,3630,165,53,690
60,2680,168,2,22
61,2677,162,33,444
66,2930,174,21,270
109,4948,184,49,640
101,4680,182,24,310
134,5773,171,26,340
53,2410,171,18,230
109,4880,162,38,490
91,3870,174,80,490
83,3390,162,25,330
38,1810,169,46,598
34,1710,177,13,170
112,5050,171,83,1079
108,4993,181,85,830
37,1840,163,13,169
101,4350,159,46,600
54,2670,177,47,610
99,4290,174,61,790
65,3100,181,17,220
37,1810,163,54,702
110,4600,174,30,390
93,4200,185,38,490
90,4030,179,51,660
82,3470,184,63,820
153,6444,174,46,600
64,2710,158,38,490
111,4580,176,42,540
58,2620,162,21,270
71,3390,157,25,330
115,5000,172,39,510
106,4517,174,22,280
69,2850,170,38,490
133,5360,182,68,280
152,6720,179,35,460
75,3510,175,45,585
73,2990,170,29,380
52,2400,180,78,1010
138,6268,185,71,920
145,5777,170,28,360
81,3580,179,81,1053
96,3940,170,73,950
76,3370,141,51,663
169,7234,165,51,660
253,10725,180,38,490
57,2440,178,20,260
49,2381,163,33,430
36,1500,145,4,50
36,1680,144,11,140
145,5720,169,62,810
131,5524,181,47,610
152,6370,183,19,240
56,2660,171,30,494
173,7242,183,99,1290
113,5170,168,18,230
130,5530,182,49,640
97,4290,178,50,650
117,5211,177,48,620
134,5600,165,15,200
153,6634,180,78,1010
154,6730,179,42,550
206,8608,185,101,1318
79,3280,173,31,400
202,8100,185,133,1730
81,3340,170,44,570
149,5970,173,82,1070
133,5680,172,40,520
139,5927,172,30,390
81,3420,158,21,270
56,2690,178,44,570
234,10027,181,96,1250
227,10353,182,121,1570
102,4420,171,12,160
100,4020,174,41,530
133,5500,178,41,530
72,3240,171,51,3006
40,2750,149,2,30
77,3410,176,62,806
73,3290,172,37,480
259,11410,187,38,490
151,6740,185,85,1110
114,5090,155,64,830
93,4040,169,44,570
139,5990,170,68,840
148,6440,165,38,44
224,9968,176,94,1220
82,3283,165,44,570
259,11370,185,133,1730
245,10550,183,101,1320
106,4490,171,32,420
39,2300,167,23,300
101,4390,163,26,340
142,6217,184,82,1070
92,3911,176,20,1147
86,3660,188,61,790
74,3610,185,33,430
131,5587,161,72,930
69,2900,156,11,140
70,3100,176,33,430
99,4620,170,77,600
104,4580,176,90,1170
213,9400,174,90,1170
129,5660,182,123,1620
49,2770,167,31,400
50,1940,112,8,100
70,3290,170,13,170
42,2230,179,9,120
45,2240,166,14,180
76,3250,169,24,388
169,7619,185,38,490
155,7010,181,43,560
156,6508,163,65,840
36,1760,169,3,40
34,1560,162,8,100
68,3156,158,29,380
79,3630,175,4,50
132,5578,174,83,1080
154,6726,183,82,1070
145,5970,180,128,1660
61,3120,167,62,810
100,3960,173,91,1180
80,3450,185,13,170
83,3664,164,15,200
139,5895,170,72,940
138,6220,166,69,900
153,7129,177,111,1450
146,6208,180,44,570
79,3730,168,78,1010
141,6063,171,52,480
102,4600,180,40,530
51,2260,155,16,210
71,3240,179,38,490
274,11700,187,136,1770
77,3180,179,49,640
152,6496,181,93,1210
39,1940,181,55,710
130,5310,176,69,900
175,7390,182,38,490
90,3886,187,16,210
94,4059,174,38,490
137,6191,180,90,1170
72,3140,172,69,390
147,6200,185,35,450
262,10600,143,92,1170
183,7700,175,107,980
60,2560,160,10,130
74,3030,164,39,510
137,5720,177,62,810
163,7250,185,128,1040
95,4120,149,10,130
81,3620,175,13,170
82,3365,157,11,140
84,3640,147,19,250
73,3310,178,62,810
89,3820,153,19,250
89,3880,176,62,810
75,3600,176,14,180
91,3890,157,63,820
138,5730,179,104,1360
140,6000,177,65,850
142,6340,189,47,610
161,7270,183,110,1430
237,10090,161,93,1249
77,3500,164,35,460
105,4380,173,38,490
151,6530,179,113,1469
35,1950,133,20,260
162,6590,181,134,1742
27,1400,155,13,170
137,5980,185,43,560
88,3700,174,36,470
153,6862,177,36,470
149,6240,175,48,630
117,5220,171,63,820
122,5230,176,71,920
97,4400,167,27,350
82,3580,179,60,520
54,2700,180,33,430
89,3950,176,52,680
220,9556,173,80,1040
191,8450,172,35,460
89,3720,166,38,490
86,3840,183,35,460
83,3720,149,38,490
78,3060,167,40,520
144,6510,180,84,1270
130,5501,168,61,790
63,2630,174,50,650
101,4270,165,57,740
127,5740,184,37,480
132,5300,184,36,470
135,5950,178,73,950
69,3026,174,26,330
202,8757,183,117,1520
106,4880,182,104,1350
183,7882,170,67,880
71,3050,179,41,540
126,5655,181,94,680
118,5056,174,60,780
93,4063,167,20,260
143,6310,181,80,1040
267,10780,184,75,979
64,2830,140,28,360
77,3440,177,12,150
48,2309,176,26,340
131,5980,187,55,720
151,6070,178,38,490
81,3440,148,44,570
118,4870,184,21,270
69,3184,157,19,250
132,5619,175,52,680
243,10431,182,84,1090
167,6990,169,54,702
163,6979,185,75,980
137,5900,172,33,430
126,5750,177,17,220
131,5696,169,25,330
109,4720,161,41,530
124,5130,179,56,730
224,9755,175,95,1240
64,2890,182,61,790
93,3904,185,83,1080
139,6020,165,58,750
70,2990,179,38,490
76,3420,186,43,560
116,5370,173,55,720
59,2750,176,15,200
192,8372,171,34,440
68,3240,141,12,156
41,2009,154,1,10
72,3224,155,23,300
73,3210,174,31,403
58,2410,175,31,400
116,4910,176,38,490
96,4217,179,38,490
81,3670,176,33,430
62,2866,163,31,403
56,2660,166,30,390
94,3770,143,45,590
112,4770,169,63,360
110,4690,160,33,430
59,2630,182,16,210
64,2790,165,38,490
55,2650,164,22,286
50,2150,178,46,600
34,1740,156,7,91
39,1630,177,7,90
40,1990,159,7,90
98,3970,164,48,630
100,4390,173,14,180
45,2019,181,39,500
61,2651,143,33,430
64,3000,171,33,430
102,4730,180,45,590
199,8462,178,93,1209
90,3700,160,7,90
89,3809,166,33,429
242,10490,179,121,1580
1440,8804,179,36,470
133,5646,177,106,1380
141,5860,179,56,730
120,5220,155,119,1540
119,5470,186,38,490
46,2320,155,20,260
101,4680,175,56,720
135,4880,114,38,490
114,4480,173,59,770
108,4090,133,13,170
34,1540,154,36,470
35,1550,89,5,65
33,1480,144,7,90
196,8250,177,66,860
97,4590,169,48,620
148,6500,184,50,650
148,6540,189,29,380
131,5982,182,38,490
146,6550,189,60,780
102,4270,140,61,790
158,6230,172,81,1050
67,2780,167,9,120
47,2404,183,23,300
34,1650,148,11,140
37,1800,175,16,210
80,3400,173,27,350
120,5194,177,78,1010
128,5628,170,38,490
202,8310,177,61,790
117,5280,170,41,530
117,5050,152,36,470
121,5350,178,20,260
129,5623,178,38,490
178,7870,177,52,680
168,7110,175,49,630
114,4860,154,60,780
264,11546,176,97,1259
219,9800,177,38,490
220,9340,178,60,780
147,6436,182,93,1210
174,7270,182,38,490
70,3442,162,38,490
121,5541,177,35,460
138,6170,174,34,450
130,5730,175,40,520
75,3340,169,42,520
76,3275,160,20,260
69,3414,171,30,390
121,4981,168,47,610
144,6570,188,1080,9100
73,2910,147,36,470
59,2700,166,19,240
139,5520,178,83,1080
199,9101,176,70,910
238,10830,172,87,1130
127,5610,184,102,1330
182,8090,184,125,1629
74,3250,174,31,400
170,7804,182,65,850
64,2830,176,27,350
66,3370,157,48,620
151,6576,181,105,1370
159,6890,181,111,920
128,5230,175,60,780
94,3830,178,50,650
118,5140,177,47,610
96,4020,178,43,560
148,7030,174,126,1638
78,3392,154,36,469
69,3120,176,11,130
66,3140,178,3,40
120,5384,168,33,430
94,3860,175,56,730
189,8140,178,76,990
143,6372,177,77,1000
68,3010,176,47,170
71,3350,184,78,1020
125,5330,178,37,490
138,5891,188,86,1120
71,3170,167,15,190
82,3530,186,37,480
70,3000,171,23,300
114,5070,180,122,1590
88,3520,180,86,600
46,2290,175,23,300
80,3660,168,13,170
85,3600,156,22,290
93,4120,180,20,260
99,3969,151,29,380
164,7360,179,88,1140
74,3283,178,68,880
104,4500,182,128,1660
108,4500,180,97,1270
163,6720,172,92,1200
57,2590,168,13,170
141,6567,182,77,1000
48,2310,180,42,550
126,5630,182,1180,1180
102,4535,171,92,1200
154,6362,180,122,1589
144,6410,178,64,830
125,5818,176,75,980
108,4400,161,15,200
107,4580,149,53,690
123,5580,177,43,560
90,3740,164,38,490
231,10082,178,85,1110
226,9600,175,110,1430
132,5750,182,96,1250
57,2460,157,19,250
72,3360,162,10,130
34,1540,145,13,170
179,7460,173,67,870
79,3530,186,49,640
77,3547,183,31,400
104,4210,167,20,260
82,3340,176,33,430
127,5551,171,38,20
97,4220,176,42,550
93,4027,172,43,560
22,1230,171,56,982
138,6136,182,56,730
65,2900,176,8,100
49,2254,139,13,170
148,6370,182,80,1040
54,2426,148,9,120
77,3592,158,15,200
43,2080,169,18,230
172,7790,185,38,65
140,6059,187,38,490
109,4810,182,46,600
133,5950,179,66,858
140,6460,181,24,312
87,3720,174,22,290
104,4594,178,38,490
51,2450,169,15,200
53,2510,170,23,300
134,5770,183,42,550
155,6870,180,91,1183
106,4600,175,54,700
82,3630,175,38,490
201,8916,185,85,1100
70,3070,179,50,704
95,4370,176,84,1090
80,3280,143,28,360
75,3600,175,64,300
73,3070,172,10,130
79,3510,175,50,650
78,3300,174,38,490
70,3143,168,19,250
153,6600,188,64,830
145,6180,181,106,1380
221,10104,180,86,1120
145,5990,177,65,840
125,5020,174,73,950
136,5440,177,71,920
135,5790,166,50,685
126,5287,182,23,300
123,5080,185,19,250
156,6910,182,79,1030
187,8430,182,74,760
120,5440,183,31,400
106,4750,174,36,470
110,4490,178,31,400
100,2195,170,39,510
83,3660,181,35,460
182,7393,179,96,1250
76,3356,173,46,590
214,9030,179,109,1420
91,3750,171,16,210
158,6960,173,67,870
78,3400,175,15,190
137,6160,183,95,1240
132,5827,188,71,920
162,7216,177,42,490
71,3180,174,40,520
141,5725,180,47,610
132,5310,181,60,780
85,3700,171,31,400
78,3300,175,38,490
171,7480,172,54,700
184,7973,182,78,1010
100,4260,159,21,270
104,4540,180,66,860
115,5260,175,46,600
173,7628,185,38,490
114,4810,181,116,960
44,2000,179,16,210
95,3850,159,28,360
110,4516,174,68,880
69,3070,149,31,400
163,7528,178,66,860
134,6200,168,93,1210
113,5010,177,25,330
135,5960,185,47,610
113,4630,164,32,420
115,4988,162,34,440
57,2500,158,51,670
110,4460,188,47,610
113,5010,165,27,350
120,5610,186,116,1510
158,6420,168,38,490
84,3580,138,21,270
64,2730,177,15,200
36,1930,167,10,130
116,5290,173,44,570
142,6070,185,105,1360
62,2900,130,27,351
107,4893,175,45,590
147,6750,177,116,1510
49,2330,177,38,490
59,2580,168,23,300
97,4040,174,32,420
82,3240,173,25,330
52,2490,174,20,260
149,6170,169,105,1369
45,2030,168,77,1001
35,1600,159,16,208
33,1670,154,18,130
110,4794,186,51,660
102,4390,178,26,340
114,5020,176,53,690
85,3750,161,38,490
192,8059,187,86,850
74,3280,173,89,490
22,1090,165,38,490
162,6956,180,87,1130
243,10685,185,130,1690
58,2730,168,34,440
96,4330,177,41,530
26,1465,173,38,490
59,2700,177,31,400
77,3100,140,28,370
142,5914,165,22,280
164,7428,180,62,810
137,5550,186,36,470
298,12080,128,103,1340
127,5870,176,93,1209
49,2644,178,19,240
60,2721,158,23,300
159,6250,167,38,27
76,3410,174,24,310
50,2173,174,9,120
32,1430,166,28,360
84,4010,162,26,340
185,8020,175,63,820
88,3555,170,40,520
92,3723,183,62,810
68,3570,167,16,197
68,4600,154,54,700
124,5410,176,65,830
154,6600,164,47,610
135,5630,169,38,490
132,5587,168,41,530
116,4880,175,39,510
151,6600,180,108,830
149,6457,176,60,790
163,6740,182,151,1960
154,6893,174,38,490
119,5247,181,38,490
82,3760,180,45,580
63,2943,165,30,390
141,6126,181,48,620
157,6880,182,77,1000
123,5184,138,35,460
136,5968,183,91,1180
128,5284,180,38,490
111,4920,179,55,1000
169,7305,184,71,920
249,10970,186,93,950
168,7061,186,71,920
75,3090,163,38,490
